epoch,quote,digit,sigma,sigma_bin
1781639425,210.36,6,3.7802,38
1781639426,210.38,8,3.7804,38
1781639427,210.35,5,3.7808,38
1781639428,210.42,2,3.7844,38
1781639429,210.45,5,3.7850,38
1781639430,210.44,4,3.7844,38
1781639431,210.37,7,3.7879,38
1781639432,210.38,8,3.7868,38
1781639433,210.34,4,3.7879,38
1781639434,210.33,3,3.7873,38
1781639435,210.35,5,3.7875,38
1781639436,210.31,1,3.7886,38
1781639437,210.28,8,3.7893,38
1781639438,210.26,6,3.7878,38
1781639439,210.19,9,3.7902,38
1781639440,210.2,0,3.7891,38
1781639441,210.2,0,3.7855,38
1781639442,210.17,7,3.7858,38
1781639443,210.19,9,3.7861,38
1781639444,210.17,7,3.7863,38
1781639445,210.2,0,3.7780,38
1781639446,210.24,4,3.7780,38
1781639447,210.22,2,3.7783,38
1781639448,210.21,1,3.7777,38
1781639449,210.18,8,3.7783,38
1781639450,210.2,0,3.7774,38
1781639451,210.21,1,3.7772,38
1781639452,210.16,6,3.7789,38
1781639453,210.15,5,3.7787,38
1781639454,210.17,7,3.7789,38
1781639455,210.19,9,3.7774,38
1781639456,210.17,7,3.7750,38
1781639457,210.27,7,3.7821,38
1781639458,210.3,0,3.7792,38
1781639459,210.26,6,3.7800,38
1781639460,210.23,3,3.7789,38
1781639461,210.26,6,3.7792,38
1781639462,210.28,8,3.7792,38
1781639463,210.23,3,3.7792,38
1781639464,210.21,1,3.7792,38
1781639465,210.22,2,3.7786,38
1781639466,210.21,1,3.7775,38
1781639467,210.22,2,3.7773,38
1781639468,210.17,7,3.7791,38
1781639469,210.17,7,3.7779,38
1781639470,210.19,9,3.7764,38
1781639471,210.18,8,3.7746,38
1781639472,210.2,0,3.7748,38
1781639473,210.21,1,3.7742,38
1781639474,210.13,3,3.7789,38
1781639475,210.14,4,3.7786,38
1781639476,210.2,0,3.7813,38
1781639477,210.19,9,3.7813,38
1781639478,210.16,6,3.7817,38
1781639479,210.17,7,3.7805,38
1781639480,210.2,0,3.7805,38
1781639481,210.18,8,3.7808,38
1781639482,210.22,2,3.7802,38
1781639483,210.22,2,3.7696,38
1781639484,210.16,6,3.7722,38
1781639485,210.16,6,3.7715,38
1781639486,210.23,3,3.7748,38
1781639487,210.18,8,3.7766,38
1781639488,210.15,5,3.7699,38
1781639489,210.17,7,3.7699,38
1781639490,210.14,4,3.7670,38
1781639491,210.15,5,3.7644,38
1781639492,210.12,2,3.7648,38
1781639493,210.14,4,3.7648,38
1781639494,210.13,3,3.7646,38
1781639495,210.12,2,3.7628,38
1781639496,210.13,3,3.7610,38
1781639497,210.12,2,3.7608,38
1781639498,210.15,5,3.7608,38
1781639499,210.11,1,3.7619,38
1781639500,210.14,4,3.7599,38
1781639501,210.14,4,3.7587,38
1781639502,210.12,2,3.7590,38
1781639503,210.14,4,3.7590,38
1781639504,210.17,7,3.7560,38
1781639505,210.18,8,3.7560,38
1781639506,210.12,2,3.7586,38
1781639507,210.21,1,3.7628,38
1781639508,210.25,5,3.7637,38
1781639509,210.25,5,3.7610,38
1781639510,210.26,6,3.7592,38
1781639511,210.24,4,3.7577,38
1781639512,210.23,3,3.7577,38
1781639513,210.26,6,3.7565,38
1781639514,210.23,3,3.7524,38
1781639515,210.23,3,3.7512,38
1781639516,210.3,0,3.7548,38
1781639517,210.3,0,3.7536,38
1781639518,210.24,4,3.7536,38
1781639519,210.29,9,3.7552,38
1781639520,210.29,9,3.7551,38
1781639521,210.3,0,3.7551,38
1781639522,210.25,5,3.7558,38
1781639523,210.29,9,3.7563,38
1781639524,210.34,4,3.7575,38
1781639525,210.39,9,3.7581,38
1781639526,210.39,9,3.7580,38
1781639527,210.35,5,3.7592,38
1781639528,210.41,1,3.7617,38
1781639529,210.42,2,3.7612,38
1781639530,210.43,3,3.7606,38
1781639531,210.39,9,3.7599,38
1781639532,210.38,8,3.7573,38
1781639533,210.38,8,3.7572,38
1781639534,210.4,0,3.7569,38
1781639535,210.37,7,3.7575,38
1781639536,210.37,7,3.7574,38
1781639537,210.36,6,3.7568,38
1781639538,210.32,2,3.7543,38
1781639539,210.32,2,3.7543,38
1781639540,210.32,2,3.7524,38
1781639541,210.25,5,3.7558,38
1781639542,210.26,6,3.7555,38
1781639543,210.23,3,3.7543,38
1781639544,210.25,5,3.7528,38
1781639545,210.29,9,3.7540,38
1781639546,210.25,5,3.7545,38
1781639547,210.25,5,3.7518,38
1781639548,210.19,9,3.7545,38
1781639549,210.26,6,3.7580,38
1781639550,210.22,2,3.7566,38
1781639551,210.26,6,3.7575,38
1781639552,210.28,8,3.7577,38
1781639553,210.27,7,3.7577,38
1781639554,210.28,8,3.7530,38
1781639555,210.24,4,3.7539,38
1781639556,210.24,4,3.7532,38
1781639557,210.25,5,3.7530,38
1781639558,210.27,7,3.7486,37
1781639559,210.33,3,3.7512,38
1781639560,210.3,0,3.7483,37
1781639561,210.24,4,3.7503,38
1781639562,210.23,3,3.7503,38
1781639563,210.21,1,3.7506,38
1781639564,210.2,0,3.7506,38
1781639565,210.16,6,3.7518,38
1781639566,210.16,6,3.7506,38
1781639567,210.15,5,3.7495,37
1781639568,210.15,5,3.7388,37
1781639569,210.09,9,3.7403,37
1781639570,209.98,8,3.7493,37
1781639571,209.99,9,3.7491,37
1781639572,209.96,6,3.7479,37
1781639573,209.96,6,3.7479,37
1781639574,210,0,3.7488,37
1781639575,210.02,2,3.7484,37
1781639576,210,0,3.7451,37
1781639577,210.01,1,3.7445,37
1781639578,210.04,4,3.7449,37
1781639579,210.01,1,3.7428,37
1781639580,210,0,3.7369,37
1781639581,209.95,5,3.7385,37
1781639582,209.98,8,3.7385,37
1781639583,209.96,6,3.7387,37
1781639584,209.99,9,3.7394,37
1781639585,210,0,3.7376,37
1781639586,210,0,3.7375,37
1781639587,209.94,4,3.7402,37
1781639588,210,0,3.7417,37
1781639589,209.97,7,3.7411,37
1781639590,209.95,5,3.7411,37
1781639591,209.98,8,3.7406,37
1781639592,210.01,1,3.7394,37
1781639593,210.03,3,3.7370,37
1781639594,210.05,5,3.7373,37
1781639595,210.13,3,3.7417,37
1781639596,210.13,3,3.7417,37
1781639597,210.16,6,3.7417,37
1781639598,210.13,3,3.7423,37
1781639599,210.1,0,3.7382,37
1781639600,210.1,0,3.7382,37
1781639601,210.08,8,3.7384,37
1781639602,210.04,4,3.7348,37
1781639603,210.04,4,3.7348,37
1781639604,210.04,4,3.7336,37
1781639605,210.01,1,3.7340,37
1781639606,210,0,3.7338,37
1781639607,210,0,3.7335,37
1781639608,210.03,3,3.7338,37
1781639609,210.04,4,3.7336,37
1781639610,210,0,3.7345,37
1781639611,210.03,3,3.7351,37
1781639612,210,0,3.7355,37
1781639613,210.01,1,3.7355,37
1781639614,210.05,5,3.7364,37
1781639615,210.13,3,3.7408,37
1781639616,210.16,6,3.7408,37
1781639617,210.19,9,3.7415,37
1781639618,210.2,0,3.7416,37
1781639619,210.18,8,3.7407,37
1781639620,210.23,3,3.7425,37
1781639621,210.24,4,3.7425,37
1781639622,210.23,3,3.7423,37
1781639623,210.3,0,3.7456,37
1781639624,210.3,0,3.7456,37
1781639625,210.29,9,3.7445,37
1781639626,210.29,9,3.7445,37
1781639627,210.3,0,3.7434,37
1781639628,210.33,3,3.7422,37
1781639629,210.28,8,3.7440,37
1781639630,210.28,8,3.7434,37
1781639631,210.28,8,3.7386,37
1781639632,210.27,7,3.7384,37
1781639633,210.31,1,3.7395,37
1781639634,210.32,2,3.7395,37
1781639635,210.32,2,3.7394,37
1781639636,210.36,6,3.7359,37
1781639637,210.36,6,3.7358,37
1781639638,210.34,4,3.7286,37
1781639639,210.3,0,3.7292,37
1781639640,210.26,6,3.7256,37
1781639641,210.28,8,3.7248,37
1781639642,210.21,1,3.7278,37
1781639643,210.2,0,3.7276,37
1781639644,210.15,5,3.7292,37
1781639645,210.1,0,3.7309,37
1781639646,210.06,6,3.7321,37
1781639647,210.06,6,3.7320,37
1781639648,210.1,0,3.7331,37
1781639649,210.1,0,3.7330,37
1781639650,210.15,5,3.7348,37
1781639651,210.08,8,3.7378,37
1781639652,210.03,3,3.7385,37
1781639653,210.04,4,3.7373,37
1781639654,210.04,4,3.7373,37
1781639655,210.05,5,3.7362,37
1781639656,210.03,3,3.7364,37
1781639657,210.07,7,3.7357,37
1781639658,210.02,2,3.7357,37
1781639659,210.02,2,3.7356,37
1781639660,210.04,4,3.7359,37
1781639661,210.04,4,3.7299,37
1781639662,210.04,4,3.7292,37
1781639663,210.06,6,3.7289,37
1781639664,210.1,0,3.7289,37
1781639665,210.07,7,3.7292,37
1781639666,210.03,3,3.7268,37
1781639667,210.03,3,3.7241,37
1781639668,210,0,3.7247,37
1781639669,209.99,9,3.7241,37
1781639670,210.07,7,3.7288,37
1781639671,210.08,8,3.7288,37
1781639672,210.09,9,3.7252,37
1781639673,210.13,3,3.7261,37
1781639674,210.1,0,3.7249,37
1781639675,210.09,9,3.7250,37
1781639676,210.07,7,3.7252,37
1781639677,210.1,0,3.7252,37
1781639678,210.1,0,3.7245,37
1781639679,210.06,6,3.7251,37
1781639680,210.06,6,3.7244,37
1781639681,210.06,6,3.7241,37
1781639682,210.1,0,3.7246,37
1781639683,210.13,3,3.7234,37
1781639684,210.15,5,3.7189,37
1781639685,210.12,2,3.7193,37
1781639686,210.07,7,3.7205,37
1781639687,210.07,7,3.7202,37
1781639688,210.06,6,3.7191,37
1781639689,210.08,8,3.7182,37
1781639690,210.05,5,3.7182,37
1781639691,210.12,2,3.7207,37
1781639692,210.09,9,3.7207,37
1781639693,210.09,9,3.7200,37
1781639694,210.12,2,3.7206,37
1781639695,210.11,1,3.7195,37
1781639696,210.06,6,3.7201,37
1781639697,210.04,4,3.7204,37
1781639698,210.07,7,3.7198,37
1781639699,210,0,3.7208,37
1781639700,209.93,3,3.7233,37
1781639701,209.93,3,3.7221,37
1781639702,209.92,2,3.7215,37
1781639703,209.87,7,3.7215,37
1781639704,209.86,6,3.7212,37
1781639705,209.9,0,3.7224,37
1781639706,209.88,8,3.7227,37
1781639707,209.87,7,3.7227,37
1781639708,209.81,1,3.7248,37
1781639709,209.86,6,3.7260,37
1781639710,209.9,0,3.7271,37
1781639711,209.91,1,3.7269,37
1781639712,209.88,8,3.7264,37
1781639713,209.88,8,3.7264,37
1781639714,209.91,1,3.7268,37
1781639715,209.9,0,3.7250,37
1781639716,209.89,9,3.7244,37
1781639717,209.88,8,3.7238,37
1781639718,209.9,0,3.7240,37
1781639719,209.95,5,3.7198,37
1781639720,209.93,3,3.7198,37
1781639721,209.91,1,3.7198,37
1781639722,209.99,9,3.7239,37
1781639723,209.94,4,3.7258,37
1781639724,209.95,5,3.7256,37
1781639725,209.93,3,3.7247,37
1781639726,210,0,3.7271,37
1781639727,210.08,8,3.7307,37
1781639728,210.01,1,3.7341,37
1781639729,209.99,9,3.7325,37
1781639730,210,0,3.7319,37
1781639731,210.05,5,3.7335,37
1781639732,209.95,5,3.7406,37
1781639733,209.9,0,3.7424,37
1781639734,209.94,4,3.7433,37
1781639735,209.91,1,3.7433,37
1781639736,209.96,6,3.7451,37
1781639737,209.99,9,3.7454,37
1781639738,209.98,8,3.7437,37
1781639739,209.96,6,3.7439,37
1781639740,210.01,1,3.7457,37
1781639741,210.06,6,3.7463,37
1781639742,210.04,4,3.7466,37
1781639743,210.02,2,3.7457,37
1781639744,209.98,8,3.7443,37
1781639745,210.03,3,3.7460,37
1781639746,210.13,3,3.7523,38
1781639747,210.15,5,3.7523,38
1781639748,210.04,4,3.7612,38
1781639749,210.05,5,3.7606,38
1781639750,210.07,7,3.7597,38
1781639751,210.03,3,3.7591,38
1781639752,210.06,6,3.7597,38
1781639753,210.09,9,3.7591,38
1781639754,210.09,9,3.7585,38
1781639755,210.08,8,3.7585,38
1781639756,210.06,6,3.7585,38
1781639757,210.06,6,3.7585,38
1781639758,210.03,3,3.7591,38
1781639759,210.06,6,3.7598,38
1781639760,210.08,8,3.7583,38
1781639761,210.09,9,3.7557,38
1781639762,210.13,3,3.7550,38
1781639763,210.15,5,3.7552,38
1781639764,210.12,2,3.7552,38
1781639765,210.06,6,3.7578,38
1781639766,210.01,1,3.7578,38
1781639767,210,0,3.7572,38
1781639768,210,0,3.7571,38
1781639769,209.94,4,3.7586,38
1781639770,209.98,8,3.7580,38
1781639771,209.98,8,3.7579,38
1781639772,210.03,3,3.7586,38
1781639773,210.03,3,3.7559,38
1781639774,210.03,3,3.7540,38
1781639775,210,0,3.7546,38
1781639776,209.99,9,3.7547,38
1781639777,210,0,3.7547,38
1781639778,210.03,3,3.7547,38
1781639779,209.95,5,3.7568,38
1781639780,209.98,8,3.7563,38
1781639781,209.96,6,3.7547,38
1781639782,209.89,9,3.7580,38
1781639783,209.93,3,3.7591,38
1781639784,209.92,2,3.7580,38
1781639785,209.86,6,3.7606,38
1781639786,209.89,9,3.7601,38
1781639787,209.88,8,3.7602,38
1781639788,209.91,1,3.7602,38
1781639789,209.88,8,3.7608,38
1781639790,209.87,7,3.7608,38
1781639791,209.88,8,3.7573,38
1781639792,209.9,0,3.7557,38
1781639793,209.91,1,3.7552,38
1781639794,209.91,1,3.7552,38
1781639795,209.92,2,3.7526,38
1781639796,209.94,4,3.7510,38
1781639797,209.97,7,3.7516,38
1781639798,209.94,4,3.7523,38
1781639799,209.95,5,3.7517,38
1781639800,209.98,8,3.7523,38
1781639801,210.02,2,3.7523,38
1781639802,209.99,9,3.7512,38
1781639803,210,0,3.7500,38
1781639804,210.02,2,3.7500,38
1781639805,210.05,5,3.7500,38
1781639806,210.01,1,3.7486,37
1781639807,209.99,9,3.7488,37
1781639808,210.04,4,3.7506,38
1781639809,210.05,5,3.7506,38
1781639810,210.06,6,3.7500,38
1781639811,210.07,7,3.7489,37
1781639812,210.09,9,3.7492,37
1781639813,210.07,7,3.7468,37
1781639814,210.19,9,3.7563,38
1781639815,210.19,9,3.7562,38
1781639816,210.26,6,3.7597,38
1781639817,210.23,3,3.7603,38
1781639818,210.22,2,3.7586,38
1781639819,210.18,8,3.7579,38
1781639820,210.2,0,3.7581,38
1781639821,210.24,4,3.7546,38
1781639822,210.22,2,3.7549,38
1781639823,210.23,3,3.7543,38
1781639824,210.2,0,3.7475,37
1781639825,210.21,1,3.7457,37
1781639826,210.2,0,3.7440,37
1781639827,210.2,0,3.7392,37
1781639828,210.27,7,3.7422,37
1781639829,210.29,9,3.7406,37
1781639830,210.32,2,3.7413,37
1781639831,210.35,5,3.7393,37
1781639832,210.33,3,3.7321,37
1781639833,210.36,6,3.7254,37
1781639834,210.47,7,3.7344,37
1781639835,210.44,4,3.7276,37
1781639836,210.39,9,3.7295,37
1781639837,210.4,0,3.7295,37
1781639838,210.37,7,3.7265,37
1781639839,210.42,2,3.7284,37
1781639840,210.4,0,3.7284,37
1781639841,210.41,1,3.7278,37
1781639842,210.4,0,3.7276,37
1781639843,210.41,1,3.7274,37
1781639844,210.36,6,3.7286,37
1781639845,210.35,5,3.7280,37
1781639846,210.34,4,3.7254,37
1781639847,210.35,5,3.7254,37
1781639848,210.28,8,3.7289,37
1781639849,210.32,2,3.7295,37
1781639850,210.36,6,3.7306,37
1781639851,210.37,7,3.7301,37
1781639852,210.44,4,3.7337,37
1781639853,210.47,7,3.7325,37
1781639854,210.45,5,3.7316,37
1781639855,210.48,8,3.7286,37
1781639856,210.41,1,3.7323,37
1781639857,210.4,0,3.7305,37
1781639858,210.44,4,3.7310,37
1781639859,210.5,0,3.7334,37
1781639860,210.53,3,3.7322,37
1781639861,210.66,6,3.7447,37
1781639862,210.57,7,3.7507,38
1781639863,210.54,4,3.7513,38
1781639864,210.63,3,3.7554,38
1781639865,210.58,8,3.7572,38
1781639866,210.63,3,3.7590,38
1781639867,210.63,3,3.7590,38
1781639868,210.56,6,3.7620,38
1781639869,210.59,9,3.7623,38
1781639870,210.57,7,3.7608,38
1781639871,210.46,6,3.7661,38
1781639872,210.44,4,3.7645,38
1781639873,210.42,2,3.7630,38
1781639874,210.41,1,3.7630,38
1781639875,210.39,9,3.7621,38
1781639876,210.34,4,3.7633,38
1781639877,210.39,9,3.7651,38
1781639878,210.39,9,3.7645,38
1781639879,210.32,2,3.7678,38
1781639880,210.32,2,3.7604,38
1781639881,210.35,5,3.7604,38
1781639882,210.33,3,3.7607,38
1781639883,210.28,8,3.7614,38
1781639884,210.32,2,3.7589,38
1781639885,210.31,1,3.7583,38
1781639886,210.36,6,3.7599,38
1781639887,210.32,2,3.7611,38
1781639888,210.3,0,3.7607,38
1781639889,210.33,3,3.7566,38
1781639890,210.35,5,3.7569,38
1781639891,210.33,3,3.7571,38
1781639892,210.36,6,3.7542,38
1781639893,210.38,8,3.7544,38
1781639894,210.46,6,3.7573,38
1781639895,210.47,7,3.7573,38
1781639896,210.47,7,3.7572,38
1781639897,210.48,8,3.7537,38
1781639898,210.53,3,3.7549,38
1781639899,210.53,3,3.7548,38
1781639900,210.47,7,3.7568,38
1781639901,210.45,5,3.7564,38
1781639902,210.43,3,3.7566,38
1781639903,210.46,6,3.7570,38
1781639904,210.39,9,3.7588,38
1781639905,210.37,7,3.7588,38
1781639906,210.41,1,3.7597,38
1781639907,210.36,6,3.7615,38
1781639908,210.25,5,3.7704,38
1781639909,210.24,4,3.7704,38
1781639910,210.24,4,3.7701,38
1781639911,210.29,9,3.7708,38
1781639912,210.25,5,3.7684,38
1781639913,210.18,8,3.7701,38
1781639914,210.17,7,3.7702,38
1781639915,210.16,6,3.7703,38
1781639916,210.15,5,3.7701,38
1781639917,210.12,2,3.7707,38
1781639918,210.15,5,3.7695,38
1781639919,210.14,4,3.7669,38
1781639920,210.16,6,3.7671,38
1781639921,210.17,7,3.7671,38
1781639922,210.19,9,3.7674,38
1781639923,210.15,5,3.7668,38
1781639924,210.19,9,3.7661,38
1781639925,210.23,3,3.7670,38
1781639926,210.12,2,3.7758,38
1781639927,210.07,7,3.7770,38
1781639928,210.05,5,3.7772,38
1781639929,210.03,3,3.7701,38
1781639930,209.98,8,3.7720,38
1781639931,209.91,1,3.7738,38
1781639932,209.97,7,3.7746,38
1781639933,209.97,7,3.7743,38
1781639934,210.01,1,3.7743,38
1781639935,210.05,5,3.7748,38
1781639936,210.07,7,3.7724,38
1781639937,210.04,4,3.7724,38
1781639938,210.07,7,3.7719,38
1781639939,210.07,7,3.7718,38
1781639940,210.04,4,3.7724,38
1781639941,210.07,7,3.7730,38
1781639942,210.08,8,3.7720,38
1781639943,210.12,2,3.7714,38
1781639944,210.15,5,3.7709,38
1781639945,210.07,7,3.7756,38
1781639946,210.01,1,3.7771,38
1781639947,210.01,1,3.7770,38
1781639948,210.04,4,3.7750,38
1781639949,210.06,6,3.7752,38
1781639950,210.06,6,3.7726,38
1781639951,210.1,0,3.7734,38
1781639952,210.12,2,3.7734,38
1781639953,210.09,9,3.7723,38
1781639954,210.03,3,3.7746,38
1781639955,210.05,5,3.7746,38
1781639956,210,0,3.7753,38
1781639957,209.99,9,3.7735,38
1781639958,209.96,6,3.7741,38
1781639959,209.96,6,3.7729,38
1781639960,210.02,2,3.7755,38
1781639961,210,0,3.7722,38
1781639962,210,0,3.7719,38
1781639963,210.01,1,3.7720,38
1781639964,210.03,3,3.7716,38
1781639965,210.01,1,3.7718,38
1781639966,209.98,8,3.7725,38
1781639967,210.01,1,3.7729,38
1781639968,209.99,9,3.7684,38
1781639969,209.97,7,3.7684,38
1781639970,209.97,7,3.7684,38
1781639971,210.01,1,3.7670,38
1781639972,210.01,1,3.7669,38
1781639973,210.03,3,3.7669,38
1781639974,210.02,2,3.7669,38
1781639975,210.07,7,3.7687,38
1781639976,210.08,8,3.7676,38
1781639977,210.02,2,3.7699,38
1781639978,210.05,5,3.7699,38
1781639979,210,0,3.7715,38
1781639980,210.02,2,3.7715,38
1781639981,210.04,4,3.7715,38
1781639982,210.09,9,3.7697,38
1781639983,210.09,9,3.7670,38
1781639984,210.09,9,3.7659,38
1781639985,210.06,6,3.7662,38
1781639986,210.1,0,3.7667,38
1781639987,210.14,4,3.7678,38
1781639988,210.14,4,3.7676,38
1781639989,210.11,1,3.7676,38
1781639990,210.13,3,3.7667,38
1781639991,210.14,4,3.7661,38
1781639992,210.14,4,3.7642,38
1781639993,210.12,2,3.7642,38
1781639994,210.12,2,3.7606,38
1781639995,210.15,5,3.7594,38
1781639996,210.16,6,3.7592,38
1781639997,210.19,9,3.7596,38
1781639998,210.19,9,3.7522,38
1781639999,210.22,2,3.7526,38
1781640000,210.33,3,3.7615,38
1781640001,210.32,2,3.7615,38
1781640002,210.34,4,3.7599,38
1781640003,210.39,9,3.7611,38
1781640004,210.43,3,3.7616,38
1781640005,210.42,2,3.7528,38
1781640006,210.43,3,3.7517,38
1781640007,210.41,1,3.7493,37
1781640008,210.38,8,3.7500,37
1781640009,210.37,7,3.7482,37
1781640010,210.37,7,3.7475,37
1781640011,210.41,1,3.7487,37
1781640012,210.41,1,3.7484,37
1781640013,210.34,4,3.7520,38
1781640014,210.36,6,3.7522,38
1781640015,210.35,5,3.7522,38
1781640016,210.4,0,3.7540,38
1781640017,210.5,0,3.7577,38
1781640018,210.54,4,3.7588,38
1781640019,210.59,9,3.7606,38
1781640020,210.59,9,3.7599,38
1781640021,210.57,7,3.7591,38
1781640022,210.5,0,3.7626,38
1781640023,210.57,7,3.7662,38
1781640024,210.57,7,3.7656,38
1781640025,210.57,7,3.7649,38
1781640026,210.55,5,3.7633,38
1781640027,210.54,4,3.7628,38
1781640028,210.57,7,3.7633,38
1781640029,210.61,1,3.7619,38
1781640030,210.63,3,3.7615,38
1781640031,210.64,4,3.7615,38
1781640032,210.67,7,3.7621,38
1781640033,210.69,9,3.7623,38
1781640034,210.66,6,3.7630,38
1781640035,210.66,6,3.7627,38
1781640036,210.62,2,3.7636,38
1781640037,210.66,6,3.7600,38
1781640038,210.65,5,3.7594,38
1781640039,210.68,8,3.7600,38
1781640040,210.64,4,3.7605,38
1781640041,210.62,2,3.7602,38
1781640042,210.63,3,3.7591,38
1781640043,210.6,0,3.7585,38
1781640044,210.55,5,3.7585,38
1781640045,210.57,7,3.7588,38
1781640046,210.53,3,3.7593,38
1781640047,210.54,4,3.7591,38
1781640048,210.6,0,3.7581,38
1781640049,210.61,1,3.7575,38
1781640050,210.59,9,3.7575,38
1781640051,210.57,7,3.7560,38
1781640052,210.58,8,3.7513,38
1781640053,210.6,0,3.7489,37
1781640054,210.56,6,3.7498,37
1781640055,210.53,3,3.7504,38
1781640056,210.51,1,3.7500,38
1781640057,210.52,2,3.7494,37
1781640058,210.47,7,3.7506,38
1781640059,210.39,9,3.7517,38
1781640060,210.39,9,3.7514,38
1781640061,210.41,1,3.7511,38
1781640062,210.4,0,3.7493,37
1781640063,210.38,8,3.7496,37
1781640064,210.32,2,3.7516,38
1781640065,210.31,1,3.7516,38
1781640066,210.36,6,3.7528,38
1781640067,210.36,6,3.7525,38
1781640068,210.29,9,3.7534,38
1781640069,210.21,1,3.7579,38
1781640070,210.27,7,3.7602,38
1781640071,210.26,6,3.7585,38
1781640072,210.29,9,3.7585,38
1781640073,210.32,2,3.7588,38
1781640074,210.35,5,3.7588,38
1781640075,210.4,0,3.7606,38
1781640076,210.44,4,3.7558,38
1781640077,210.49,9,3.7550,38
1781640078,210.54,4,3.7565,38
1781640079,210.56,6,3.7532,38
1781640080,210.58,8,3.7534,38
1781640081,210.56,6,3.7537,38
1781640082,210.57,7,3.7531,38
1781640083,210.59,9,3.7498,37
1781640084,210.66,6,3.7534,38
1781640085,210.69,9,3.7538,38
1781640086,210.68,8,3.7538,38
1781640087,210.64,4,3.7549,38
1781640088,210.61,1,3.7529,38
1781640089,210.62,2,3.7529,38
1781640090,210.57,7,3.7541,38
1781640091,210.55,5,3.7543,38
1781640092,210.49,9,3.7563,38
1781640093,210.52,2,3.7567,38
1781640094,210.48,8,3.7578,38
1781640095,210.58,8,3.7640,38
1781640096,210.5,0,3.7676,38
1781640097,210.44,4,3.7699,38
1781640098,210.37,7,3.7734,38
1781640099,210.33,3,3.7710,38
1781640100,210.33,3,3.7692,38
1781640101,210.35,5,3.7694,38
1781640102,210.36,6,3.7683,38
1781640103,210.33,3,3.7687,38
1781640104,210.32,2,3.7669,38
1781640105,210.26,6,3.7689,38
1781640106,210.24,4,3.7689,38
1781640107,210.28,8,3.7698,38
